date,hour,weather_condition,temperature_c,solar_generation_wh,energy_consumed_wh,battery_bank_level_wh,battery_bank_level_pct
2025-05-18,15,rainy,24.2,1408.7,323.8,20000.0,100.0
2025-05-18,16,rainy,24.2,1144.4,739.3,20000.0,100.0
2025-05-18,17,rainy,24.2,782.6,1885.1,18897.5,94.5
2025-05-18,18,rainy,24.2,416.7,2456.1,16858.1,84.3
2025-05-18,19,rainy,24.2,0.0,1950.8,14907.3,74.5
2025-05-19,6,sunny,26.7,0.0,403.7,14503.6,72.5
2025-05-19,7,sunny,26.7,946.3,833.3,14616.6,73.1
2025-05-19,8,sunny,26.7,1760.3,1178.4,15198.5,76.0
2025-05-19,9,sunny,26.7,2629.5,1958.2,15869.8,79.3
2025-05-19,10,sunny,26.7,3097.2,1249.5,17717.5,88.6
2025-05-19,11,sunny,26.7,3511.7,763.0,20000.0,100.0
2025-05-19,12,sunny,26.7,3710.0,379.0,20000.0,100.0
2025-05-19,13,sunny,26.7,3939.9,258.0,20000.0,100.0
2025-05-19,14,sunny,26.7,3575.6,220.7,20000.0,100.0
2025-05-19,15,sunny,26.7,3403.9,335.6,20000.0,100.0
2025-05-19,16,sunny,26.7,2508.9,685.1,20000.0,100.0
2025-05-19,17,sunny,26.7,1843.3,1894.3,19949.0,99.7
2025-05-19,18,sunny,26.7,864.4,2043.9,18769.5,93.8
2025-05-19,19,sunny,26.7,0.0,1760.3,17009.2,85.0
2025-05-20,6,rainy,22.2,0.0,430.9,16578.3,82.9
2025-05-20,7,rainy,22.2,529.7,724.4,16383.6,81.9
2025-05-20,8,rainy,22.2,939.9,1327.5,15996.0,80.0
2025-05-20,9,rainy,22.2,1475.0,1811.2,15659.8,78.3
2025-05-20,10,rainy,22.2,1800.9,1523.7,15937.0,79.7
2025-05-20,11,rainy,22.2,1926.8,746.3,17117.5,85.6
2025-05-20,12,rainy,22.2,1969.1,443.2,18643.4,93.2
2025-05-20,13,rainy,22.2,2145.2,255.3,20000.0,100.0
2025-05-20,14,rainy,22.2,1863.0,274.4,20000.0,100.0
2025-05-20,15,rainy,22.2,1823.3,364.1,20000.0,100.0
2025-05-20,16,rainy,22.2,1350.5,883.1,20000.0,100.0
2025-05-20,17,rainy,22.2,1030.3,1796.9,19233.4,96.2
2025-05-20,18,rainy,22.2,522.5,2576.5,17179.4,85.9
2025-05-20,19,rainy,22.2,0.0,1764.9,15414.5,77.1
2025-05-21,6,cloudy,27.1,0.0,418.2,14996.3,75.0
2025-05-21,7,cloudy,27.1,529.0,703.0,14822.3,74.1
2025-05-21,8,cloudy,27.1,1166.5,1553.7,14435.1,72.2
2025-05-21,9,cloudy,27.1,1676.9,1681.7,14430.3,72.2
2025-05-21,10,cloudy,27.1,2030.9,1530.2,14931.0,74.7
2025-05-21,11,cloudy,27.1,2148.1,703.8,16375.3,81.9
2025-05-21,12,cloudy,27.1,2526.7,344.4,18557.6,92.8
2025-05-21,13,cloudy,27.1,2382.3,285.3,20000.0,100.0
2025-05-21,14,cloudy,27.1,2272.6,239.4,20000.0,100.0
2025-05-21,15,cloudy,27.1,2012.2,318.8,20000.0,100.0
2025-05-21,16,cloudy,27.1,1647.3,722.8,20000.0,100.0
2025-05-21,17,cloudy,27.1,1132.1,1870.1,19262.0,96.3
2025-05-21,18,cloudy,27.1,538.8,2126.8,17674.0,88.4
2025-05-21,19,cloudy,27.1,0.0,1509.5,16164.5,80.8
2025-05-22,6,cloudy,24.7,0.0,410.1,15754.4,78.8
2025-05-22,7,cloudy,24.7,754.9,904.7,15604.6,78.0
2025-05-22,8,cloudy,24.7,1483.3,1371.5,15716.4,78.6
2025-05-22,9,cloudy,24.7,2099.5,1629.4,16186.5,80.9
2025-05-22,10,cloudy,24.7,2570.7,1478.1,17279.1,86.4
2025-05-22,11,cloudy,24.7,2789.1,834.3,19233.9,96.2
2025-05-22,12,cloudy,24.7,3039.9,388.7,20000.0,100.0
2025-05-22,13,cloudy,24.7,3013.1,278.6,20000.0,100.0
2025-05-22,14,cloudy,24.7,3107.0,248.2,20000.0,100.0
2025-05-22,15,cloudy,24.7,2504.8,321.3,20000.0,100.0
2025-05-22,16,cloudy,24.7,2232.6,737.6,20000.0,100.0
2025-05-22,17,cloudy,24.7,1554.7,1643.6,19911.1,99.6
2025-05-22,18,cloudy,24.7,731.4,2476.8,18165.7,90.8
2025-05-22,19,cloudy,24.7,0.0,1487.9,16677.8,83.4
2025-05-23,6,rainy,24.5,0.0,390.5,16287.3,81.4
2025-05-23,7,rainy,24.5,515.2,862.7,15939.8,79.7
2025-05-23,8,rainy,24.5,925.9,1588.0,15277.7,76.4
2025-05-23,9,rainy,24.5,1462.0,1968.9,14770.8,73.9
2025-05-23,10,rainy,24.5,1861.2,1586.0,15046.0,75.2
2025-05-23,11,rainy,24.5,2047.5,760.7,16332.8,81.7
2025-05-23,12,rainy,24.5,2121.7,423.7,18030.8,90.2
2025-05-23,13,rainy,24.5,2116.5,294.7,19852.6,99.3
2025-05-23,14,rainy,24.5,1889.5,286.5,20000.0,100.0
2025-05-23,15,rainy,24.5,1693.8,398.4,20000.0,100.0
2025-05-23,16,rainy,24.5,1354.1,707.8,20000.0,100.0
2025-05-23,17,rainy,24.5,1050.1,1905.4,19144.7,95.7
2025-05-23,18,rainy,24.5,535.0,2650.9,17028.8,85.1
2025-05-23,19,rainy,24.5,0.0,1909.5,15119.3,75.6
2025-05-24,6,rainy,23.0,0.0,346.1,14773.2,73.9
2025-05-24,7,rainy,23.0,432.8,857.5,14348.5,71.7
2025-05-24,8,rainy,23.0,789.4,1594.7,13543.2,67.7
2025-05-24,9,rainy,23.0,1191.3,1574.1,13160.4,65.8
2025-05-24,10,rainy,23.0,1504.7,1281.4,13383.7,66.9
2025-05-24,11,rainy,23.0,1559.7,842.6,14100.8,70.5
2025-05-24,12,rainy,23.0,1668.8,358.3,15411.3,77.1
2025-05-24,13,rainy,23.0,1840.7,239.8,17012.2,85.1
2025-05-24,14,rainy,23.0,1751.7,285.1,18478.8,92.4
2025-05-24,15,rainy,23.0,1390.5,355.1,19514.2,97.6
2025-05-24,16,rainy,23.0,1112.2,831.8,19794.6,99.0
2025-05-24,17,rainy,23.0,775.1,1979.9,18589.8,92.9
2025-05-24,18,rainy,23.0,408.7,2467.9,16530.6,82.7
2025-05-24,19,rainy,23.0,0.0,1594.7,14935.9,74.7
2025-05-25,6,cloudy,25.5,0.0,350.1,14585.8,72.9
2025-05-25,7,cloudy,25.5,630.6,765.8,14450.6,72.3
2025-05-25,8,cloudy,25.5,1299.2,1581.5,14168.3,70.8
2025-05-25,9,cloudy,25.5,2013.0,1949.8,14231.5,71.2
2025-05-25,10,cloudy,25.5,2220.3,1380.8,15071.0,75.4
2025-05-25,11,cloudy,25.5,2770.0,756.7,17084.3,85.4
2025-05-25,12,cloudy,25.5,2904.9,375.9,19613.3,98.1
2025-05-25,13,cloudy,25.5,2756.7,308.0,20000.0,100.0
2025-05-25,14,cloudy,25.5,2566.6,299.7,20000.0,100.0
2025-05-25,15,cloudy,25.5,2279.2,304.0,20000.0,100.0
2025-05-25,16,cloudy,25.5,1821.5,724.3,20000.0,100.0
2025-05-25,17,cloudy,25.5,1327.9,1550.8,19777.1,98.9
2025-05-25,18,cloudy,25.5,696.4,2614.3,17859.2,89.3
2025-05-25,19,cloudy,25.5,0.0,1580.2,16279.0,81.4
2025-05-26,6,cloudy,25.5,0.0,360.9,15918.1,79.6
2025-05-26,7,cloudy,25.5,610.0,797.7,15730.4,78.7
2025-05-26,8,cloudy,25.5,1146.5,1257.9,15619.0,78.1
2025-05-26,9,cloudy,25.5,1805.1,1586.9,15837.2,79.2
2025-05-26,10,cloudy,25.5,1987.3,1273.0,16551.5,82.8
2025-05-26,11,cloudy,25.5,2395.4,791.8,18155.1,90.8
2025-05-26,12,cloudy,25.5,2419.1,401.2,20000.0,100.0
2025-05-26,13,cloudy,25.5,2583.2,260.9,20000.0,100.0
2025-05-26,14,cloudy,25.5,2521.2,248.9,20000.0,100.0
2025-05-26,15,cloudy,25.5,1989.0,404.9,20000.0,100.0
2025-05-26,16,cloudy,25.5,1761.0,769.1,20000.0,100.0
2025-05-26,17,cloudy,25.5,1239.7,1772.5,19467.2,97.3
2025-05-26,18,cloudy,25.5,592.3,2600.9,17458.6,87.3
2025-05-26,19,cloudy,25.5,0.0,1655.6,15803.0,79.0
2025-05-27,6,cloudy,21.6,0.0,468.8,15334.2,76.7
2025-05-27,7,cloudy,21.6,809.6,832.8,15311.0,76.6
2025-05-27,8,cloudy,21.6,1584.2,1452.5,15442.7,77.2
2025-05-27,9,cloudy,21.6,2154.4,2015.3,15581.8,77.9
2025-05-27,10,cloudy,21.6,2814.8,1504.2,16892.4,84.5
2025-05-27,11,cloudy,21.6,3117.4,757.5,19252.3,96.3
2025-05-27,12,cloudy,21.6,3109.5,393.2,20000.0,100.0
2025-05-27,13,cloudy,21.6,3166.8,294.1,20000.0,100.0
2025-05-27,14,cloudy,21.6,3322.2,249.7,20000.0,100.0
2025-05-27,15,cloudy,21.6,2692.0,376.2,20000.0,100.0
2025-05-27,16,cloudy,21.6,2106.2,915.1,20000.0,100.0
2025-05-27,17,cloudy,21.6,1527.6,1558.5,19969.1,99.8
2025-05-27,18,cloudy,21.6,763.3,2678.7,18053.7,90.3
2025-05-27,19,cloudy,21.6,0.0,1856.5,16197.2,81.0
2025-05-28,6,cloudy,23.1,0.0,369.9,15827.3,79.1
2025-05-28,7,cloudy,23.1,506.7,812.8,15521.2,77.6
2025-05-28,8,cloudy,23.1,1121.9,1362.1,15281.0,76.4
2025-05-28,9,cloudy,23.1,1429.5,2029.9,14680.6,73.4
2025-05-28,10,cloudy,23.1,1933.0,1588.3,15025.3,75.1
2025-05-28,11,cloudy,23.1,2220.9,860.8,16385.4,81.9
2025-05-28,12,cloudy,23.1,2229.6,391.8,18223.2,91.1
2025-05-28,13,cloudy,23.1,2345.7,300.0,20000.0,100.0
2025-05-28,14,cloudy,23.1,2286.2,272.0,20000.0,100.0
2025-05-28,15,cloudy,23.1,1822.4,358.3,20000.0,100.0
2025-05-28,16,cloudy,23.1,1542.8,796.4,20000.0,100.0
2025-05-28,17,cloudy,23.1,1110.2,1823.2,19287.0,96.4
2025-05-28,18,cloudy,23.1,505.9,2431.2,17361.7,86.8
2025-05-28,19,cloudy,23.1,0.0,1999.6,15362.1,76.8
2025-05-29,6,cloudy,25.2,0.0,419.3,14942.8,74.7
2025-05-29,7,cloudy,25.2,662.5,913.3,14692.0,73.5
2025-05-29,8,cloudy,25.2,1465.2,1464.2,14693.0,73.5
2025-05-29,9,cloudy,25.2,1983.7,1544.7,15132.0,75.7
2025-05-29,10,cloudy,25.2,2477.5,1412.7,16196.8,81.0
2025-05-29,11,cloudy,25.2,2862.1,705.2,18353.7,91.8
2025-05-29,12,cloudy,25.2,3039.5,388.8,20000.0,100.0
2025-05-29,13,cloudy,25.2,3012.7,293.7,20000.0,100.0
2025-05-29,14,cloudy,25.2,2656.4,262.9,20000.0,100.0
2025-05-29,15,cloudy,25.2,2566.7,372.5,20000.0,100.0
2025-05-29,16,cloudy,25.2,1836.1,803.8,20000.0,100.0
2025-05-29,17,cloudy,25.2,1338.3,1861.8,19476.5,97.4
2025-05-29,18,cloudy,25.2,722.2,2040.5,18158.2,90.8
2025-05-29,19,cloudy,25.2,0.0,1911.7,16246.5,81.2
2025-05-30,6,cloudy,23.1,0.0,407.3,15839.2,79.2
2025-05-30,7,cloudy,23.1,657.0,800.1,15696.1,78.5
2025-05-30,8,cloudy,23.1,1253.3,1281.5,15667.9,78.3
2025-05-30,9,cloudy,23.1,1964.4,1661.5,15970.8,79.9
2025-05-30,10,cloudy,23.1,2453.6,1253.2,17171.2,85.9
2025-05-30,11,cloudy,23.1,2725.8,792.9,19104.1,95.5
2025-05-30,12,cloudy,23.1,2997.3,452.7,20000.0,100.0
2025-05-30,13,cloudy,23.1,2811.5,294.6,20000.0,100.0
2025-05-30,14,cloudy,23.1,2586.6,275.4,20000.0,100.0
2025-05-30,15,cloudy,23.1,2223.2,355.5,20000.0,100.0
2025-05-30,16,cloudy,23.1,1821.3,915.9,20000.0,100.0
2025-05-30,17,cloudy,23.1,1330.5,1842.6,19487.9,97.4
2025-05-30,18,cloudy,23.1,676.2,2250.0,17914.1,89.6
2025-05-30,19,cloudy,23.1,0.0,2015.3,15898.8,79.5
2025-05-31,6,cloudy,23.8,0.0,408.7,15490.1,77.5
2025-05-31,7,cloudy,23.8,703.8,830.2,15363.7,76.8
2025-05-31,8,cloudy,23.8,1392.8,1329.3,15427.2,77.1
2025-05-31,9,cloudy,23.8,2170.9,1665.8,15932.3,79.7
2025-05-31,10,cloudy,23.8,2773.0,1524.7,17180.6,85.9
2025-05-31,11,cloudy,23.8,3123.2,851.6,19452.2,97.3
2025-05-31,12,cloudy,23.8,3333.7,401.6,20000.0,100.0
2025-05-31,13,cloudy,23.8,3178.5,286.8,20000.0,100.0
2025-05-31,14,cloudy,23.8,3155.9,242.9,20000.0,100.0
2025-05-31,15,cloudy,23.8,2646.7,392.0,20000.0,100.0
2025-05-31,16,cloudy,23.8,2065.2,916.0,20000.0,100.0
2025-05-31,17,cloudy,23.8,1448.0,1624.9,19823.1,99.1
2025-05-31,18,cloudy,23.8,770.3,2355.2,18238.2,91.2
2025-05-31,19,cloudy,23.8,0.0,1569.0,16669.2,83.3
2025-06-01,6,cloudy,23.7,0.0,426.6,16242.6,81.2
2025-06-01,7,cloudy,23.7,519.5,835.3,15926.8,79.6
2025-06-01,8,cloudy,23.7,1132.7,1571.8,15487.7,77.4
2025-06-01,9,cloudy,23.7,1483.2,1600.8,15370.1,76.9
2025-06-01,10,cloudy,23.7,2019.2,1617.7,15771.6,78.9
2025-06-01,11,cloudy,23.7,2012.5,907.0,16877.1,84.4
2025-06-01,12,cloudy,23.7,2152.0,365.7,18663.4,93.3
2025-06-01,13,cloudy,23.7,2385.5,289.7,20000.0,100.0
2025-06-01,14,cloudy,23.7,2132.4,304.1,20000.0,100.0
2025-06-01,15,cloudy,23.7,2001.2,317.2,20000.0,100.0
2025-06-01,16,cloudy,23.7,1559.9,896.2,20000.0,100.0
2025-06-01,17,cloudy,23.7,1082.3,2071.5,19010.8,95.1
2025-06-01,18,cloudy,23.7,568.9,2135.3,17444.4,87.2
2025-06-01,19,cloudy,23.7,0.0,1986.4,15458.0,77.3
2025-06-02,6,cloudy,22.4,0.0,456.0,15002.0,75.0
2025-06-02,7,cloudy,22.4,794.9,722.9,15074.0,75.4
2025-06-02,8,cloudy,22.4,1753.4,1601.0,15226.4,76.1
2025-06-02,9,cloudy,22.4,2499.3,1894.1,15831.6,79.2
2025-06-02,10,cloudy,22.4,2849.8,1647.6,17033.8,85.2
2025-06-02,11,cloudy,22.4,3225.6,774.4,19485.0,97.4
2025-06-02,12,cloudy,22.4,3744.1,445.5,20000.0,100.0
2025-06-02,13,cloudy,22.4,3749.2,258.1,20000.0,100.0
2025-06-02,14,cloudy,22.4,3560.3,281.6,20000.0,100.0
2025-06-02,15,cloudy,22.4,3005.6,413.0,20000.0,100.0
2025-06-02,16,cloudy,22.4,2317.4,886.9,20000.0,100.0
2025-06-02,17,cloudy,22.4,1690.1,1974.0,19716.1,98.6
2025-06-02,18,cloudy,22.4,904.0,2565.0,18055.1,90.3
2025-06-02,19,cloudy,22.4,0.0,1644.4,16410.7,82.1
2025-06-03,6,cloudy,26.2,0.0,365.4,16045.3,80.2
2025-06-03,7,cloudy,26.2,536.2,898.9,15682.6,78.4
2025-06-03,8,cloudy,26.2,1101.6,1291.7,15492.5,77.5
2025-06-03,9,cloudy,26.2,1538.5,1625.0,15406.0,77.0
2025-06-03,10,cloudy,26.2,1875.8,1359.7,15922.1,79.6
2025-06-03,11,cloudy,26.2,1986.7,728.8,17180.0,85.9
2025-06-03,12,cloudy,26.2,2408.2,455.6,19132.6,95.7
2025-06-03,13,cloudy,26.2,2415.5,286.5,20000.0,100.0
2025-06-03,14,cloudy,26.2,2104.9,261.9,20000.0,100.0
2025-06-03,15,cloudy,26.2,1911.4,352.5,20000.0,100.0
2025-06-03,16,cloudy,26.2,1570.3,911.2,20000.0,100.0
2025-06-03,17,cloudy,26.2,1121.6,1684.1,19437.5,97.2
2025-06-03,18,cloudy,26.2,548.3,2241.2,17744.6,88.7
2025-06-03,19,cloudy,26.2,0.0,1938.7,15805.9,79.0
2025-06-04,6,cloudy,21.2,0.0,489.6,15316.3,76.6
2025-06-04,7,cloudy,21.2,628.4,828.7,15116.0,75.6
2025-06-04,8,cloudy,21.2,1198.0,1367.3,14946.7,74.7
2025-06-04,9,cloudy,21.2,1677.4,2035.7,14588.4,72.9
2025-06-04,10,cloudy,21.2,2105.7,1619.8,15074.3,75.4
2025-06-04,11,cloudy,21.2,2268.9,917.8,16425.4,82.1
2025-06-04,12,cloudy,21.2,2493.7,379.2,18539.9,92.7
2025-06-04,13,cloudy,21.2,2278.8,314.0,20000.0,100.0
2025-06-04,14,cloudy,21.2,2325.9,276.3,20000.0,100.0
2025-06-04,15,cloudy,21.2,2134.3,388.2,20000.0,100.0
2025-06-04,16,cloudy,21.2,1592.4,817.6,20000.0,100.0
2025-06-04,17,cloudy,21.2,1152.5,1975.8,19176.7,95.9
2025-06-04,18,cloudy,21.2,589.8,2460.9,17305.6,86.5
2025-06-04,19,cloudy,21.2,0.0,1945.6,15360.0,76.8
2025-06-05,6,cloudy,24.6,0.0,429.8,14930.2,74.7
2025-06-05,7,cloudy,24.6,527.0,886.2,14571.0,72.9
2025-06-05,8,cloudy,24.6,1131.6,1498.1,14204.5,71.0
2025-06-05,9,cloudy,24.6,1633.2,1725.6,14112.1,70.6
2025-06-05,10,cloudy,24.6,1850.4,1420.9,14541.6,72.7
2025-06-05,11,cloudy,24.6,2172.8,890.5,15823.9,79.1
2025-06-05,12,cloudy,24.6,2463.6,456.4,17831.1,89.2
2025-06-05,13,cloudy,24.6,2221.9,279.9,19773.1,98.9
2025-06-05,14,cloudy,24.6,2087.5,291.3,20000.0,100.0
2025-06-05,15,cloudy,24.6,1864.2,374.9,20000.0,100.0
2025-06-05,16,cloudy,24.6,1632.8,886.1,20000.0,100.0
2025-06-05,17,cloudy,24.6,1061.1,1748.2,19312.9,96.6
2025-06-05,18,cloudy,24.6,577.2,2501.5,17388.6,86.9
2025-06-05,19,cloudy,24.6,0.0,2047.0,15341.6,76.7
2025-06-06,6,cloudy,25.7,0.0,414.0,14927.6,74.6
2025-06-06,7,cloudy,25.7,587.2,786.5,14728.3,73.6
2025-06-06,8,cloudy,25.7,1182.4,1476.9,14433.8,72.2
2025-06-06,9,cloudy,25.7,1769.9,2087.4,14116.3,70.6
2025-06-06,10,cloudy,25.7,1983.1,1314.6,14784.8,73.9
2025-06-06,11,cloudy,25.7,2458.0,970.0,16272.8,81.4
2025-06-06,12,cloudy,25.7,2639.8,368.5,18544.1,92.7
2025-06-06,13,cloudy,25.7,2404.2,252.7,20000.0,100.0
2025-06-06,14,cloudy,25.7,2470.8,283.8,20000.0,100.0
2025-06-06,15,cloudy,25.7,2076.9,379.8,20000.0,100.0
2025-06-06,16,cloudy,25.7,1606.3,872.2,20000.0,100.0
2025-06-06,17,cloudy,25.7,1085.8,1929.3,19156.5,95.8
2025-06-06,18,cloudy,25.7,624.4,2603.8,17177.1,85.9
2025-06-06,19,cloudy,25.7,0.0,2029.2,15147.9,75.7
2025-06-07,6,rainy,24.0,0.0,449.4,14698.5,73.5
2025-06-07,7,rainy,24.0,328.6,751.3,14275.8,71.4
2025-06-07,8,rainy,24.0,624.5,1349.7,13550.6,67.8
2025-06-07,9,rainy,24.0,937.8,1910.7,12577.7,62.9
2025-06-07,10,rainy,24.0,1109.7,1595.8,12091.6,60.5
2025-06-07,11,rainy,24.0,1282.2,800.2,12573.6,62.9
2025-06-07,12,rainy,24.0,1348.8,468.6,13453.8,67.3
2025-06-07,13,rainy,24.0,1508.4,293.4,14668.8,73.3
2025-06-07,14,rainy,24.0,1233.4,258.2,15644.0,78.2
2025-06-07,15,rainy,24.0,1106.4,413.8,16336.6,81.7
2025-06-07,16,rainy,24.0,880.9,968.9,16248.6,81.2
2025-06-07,17,rainy,24.0,668.5,1866.0,15051.1,75.3
2025-06-07,18,rainy,24.0,357.8,2133.5,13275.4,66.4
2025-06-07,19,rainy,24.0,0.0,1642.6,11632.8,58.2
2025-06-08,6,sunny,27.8,0.0,476.8,11156.0,55.8
2025-06-08,7,sunny,27.8,908.0,759.3,11304.7,56.5
2025-06-08,8,sunny,27.8,1988.7,1490.6,11802.8,59.0
2025-06-08,9,sunny,27.8,2872.6,1934.4,12741.0,63.7
2025-06-08,10,sunny,27.8,3431.5,1412.5,14760.0,73.8
2025-06-08,11,sunny,27.8,3610.3,969.5,17400.8,87.0
2025-06-08,12,sunny,27.8,3815.0,437.3,20000.0,100.0
2025-06-08,13,sunny,27.8,3919.9,274.4,20000.0,100.0
2025-06-08,14,sunny,27.8,3881.6,304.4,20000.0,100.0
2025-06-08,15,sunny,27.8,3511.1,418.5,20000.0,100.0
2025-06-08,16,sunny,27.8,2626.9,844.8,20000.0,100.0
2025-06-08,17,sunny,27.8,1758.0,2001.9,19756.1,98.8
2025-06-08,18,sunny,27.8,949.5,2542.3,18163.3,90.8
2025-06-08,19,sunny,27.8,0.0,2042.5,16120.8,80.6
2025-06-09,6,cloudy,24.0,0.0,499.6,15621.2,78.1
2025-06-09,7,cloudy,24.0,768.4,806.4,15583.2,77.9
2025-06-09,8,cloudy,24.0,1492.5,1407.2,15668.5,78.3
2025-06-09,9,cloudy,24.0,2233.0,1721.0,16180.5,80.9
2025-06-09,10,cloudy,24.0,2704.1,1583.4,17301.2,86.5
2025-06-09,11,cloudy,24.0,3284.7,904.7,19681.2,98.4
2025-06-09,12,cloudy,24.0,3364.1,389.3,20000.0,100.0
2025-06-09,13,cloudy,24.0,3477.2,255.3,20000.0,100.0
2025-06-09,14,cloudy,24.0,3009.9,243.3,20000.0,100.0
2025-06-09,15,cloudy,24.0,2819.8,363.4,20000.0,100.0
2025-06-09,16,cloudy,24.0,2266.9,817.8,20000.0,100.0
2025-06-09,17,cloudy,24.0,1541.8,1848.1,19693.7,98.5
2025-06-09,18,cloudy,24.0,743.5,2454.2,17983.0,89.9
2025-06-09,19,cloudy,24.0,0.0,1897.6,16085.4,80.4
2025-06-10,6,cloudy,23.4,0.0,373.4,15712.0,78.6
2025-06-10,7,cloudy,23.4,653.0,858.2,15506.8,77.5
2025-06-10,8,cloudy,23.4,1299.9,1607.6,15199.1,76.0
2025-06-10,9,cloudy,23.4,1834.3,2027.8,15005.6,75.0
2025-06-10,10,cloudy,23.4,2293.2,1574.1,15724.7,78.6
2025-06-10,11,cloudy,23.4,2817.9,829.4,17713.2,88.6
2025-06-10,12,cloudy,23.4,2660.7,441.8,19932.1,99.7
2025-06-10,13,cloudy,23.4,3078.1,339.6,20000.0,100.0
2025-06-10,14,cloudy,23.4,2578.3,303.4,20000.0,100.0
2025-06-10,15,cloudy,23.4,2314.6,341.2,20000.0,100.0
2025-06-10,16,cloudy,23.4,1959.3,860.9,20000.0,100.0
2025-06-10,17,cloudy,23.4,1347.0,2064.1,19282.9,96.4
2025-06-10,18,cloudy,23.4,672.2,2643.3,17311.8,86.6
2025-06-10,19,cloudy,23.4,0.0,1621.7,15690.1,78.5
2025-06-11,6,cloudy,25.5,0.0,387.3,15302.8,76.5
2025-06-11,7,cloudy,25.5,654.9,982.3,14975.4,74.9
2025-06-11,8,cloudy,25.5,1313.6,1558.3,14730.7,73.7
2025-06-11,9,cloudy,25.5,1730.2,1927.8,14533.1,72.7
2025-06-11,10,cloudy,25.5,2295.3,1690.7,15137.7,75.7
2025-06-11,11,cloudy,25.5,2608.9,850.9,16895.7,84.5
2025-06-11,12,cloudy,25.5,2485.6,448.1,18933.2,94.7
2025-06-11,13,cloudy,25.5,2500.8,259.6,20000.0,100.0
2025-06-11,14,cloudy,25.5,2486.4,296.1,20000.0,100.0
2025-06-11,15,cloudy,25.5,2308.2,413.9,20000.0,100.0
2025-06-11,16,cloudy,25.5,1860.7,931.7,20000.0,100.0
2025-06-11,17,cloudy,25.5,1274.7,1609.9,19664.8,98.3
2025-06-11,18,cloudy,25.5,648.9,2239.8,18073.9,90.4
2025-06-11,19,cloudy,25.5,0.0,1692.8,16381.1,81.9
2025-06-12,6,cloudy,25.9,0.0,504.1,15877.0,79.4
2025-06-12,7,cloudy,25.9,584.4,770.6,15690.8,78.5
2025-06-12,8,cloudy,25.9,1132.4,1687.3,15135.9,75.7
2025-06-12,9,cloudy,25.9,1614.2,1692.5,15057.6,75.3
2025-06-12,10,cloudy,25.9,1783.4,1726.4,15114.6,75.6
2025-06-12,11,cloudy,25.9,2045.0,831.8,16327.8,81.6
2025-06-12,12,cloudy,25.9,2270.5,391.1,18207.2,91.0
2025-06-12,13,cloudy,25.9,2117.4,344.7,19979.9,99.9
2025-06-12,14,cloudy,25.9,2277.9,319.2,20000.0,100.0
2025-06-12,15,cloudy,25.9,1832.3,350.9,20000.0,100.0
2025-06-12,16,cloudy,25.9,1509.6,855.7,20000.0,100.0
2025-06-12,17,cloudy,25.9,988.7,2053.9,18934.8,94.7
2025-06-12,18,cloudy,25.9,593.2,2559.8,16968.2,84.8
2025-06-12,19,cloudy,25.9,0.0,1834.1,15134.1,75.7
2025-06-13,6,sunny,26.6,0.0,433.5,14700.6,73.5
2025-06-13,7,sunny,26.6,888.3,960.6,14628.3,73.1
2025-06-13,8,sunny,26.6,1640.7,1320.0,14949.0,74.7
2025-06-13,9,sunny,26.6,2270.8,1689.5,15530.3,77.7
2025-06-13,10,sunny,26.6,3066.7,1680.2,16916.8,84.6
2025-06-13,11,sunny,26.6,3651.9,904.8,19663.9,98.3
2025-06-13,12,sunny,26.6,3604.9,396.7,20000.0,100.0
2025-06-13,13,sunny,26.6,3604.0,286.3,20000.0,100.0
2025-06-13,14,sunny,26.6,3643.0,284.1,20000.0,100.0
2025-06-13,15,sunny,26.6,2906.0,360.3,20000.0,100.0
2025-06-13,16,sunny,26.6,2307.8,980.8,20000.0,100.0
2025-06-13,17,sunny,26.6,1594.6,1624.8,19969.8,99.8
2025-06-13,18,sunny,26.6,839.2,2786.1,18022.9,90.1
2025-06-13,19,sunny,26.6,0.0,1974.7,16048.2,80.2
2025-06-14,6,rainy,22.3,0.0,403.3,15644.9,78.2
2025-06-14,7,rainy,22.3,389.7,892.1,15142.5,75.7
2025-06-14,8,rainy,22.3,763.1,1357.0,14548.6,72.7
2025-06-14,9,rainy,22.3,1217.2,1900.8,13865.0,69.3
2025-06-14,10,rainy,22.3,1386.5,1474.1,13777.4,68.9
2025-06-14,11,rainy,22.3,1698.3,759.5,14716.2,73.6
2025-06-14,12,rainy,22.3,1638.9,459.9,15895.2,79.5
2025-06-14,13,rainy,22.3,1770.4,345.6,17320.0,86.6
2025-06-14,14,rainy,22.3,1608.8,249.0,18679.8,93.4
2025-06-14,15,rainy,22.3,1452.3,402.3,19729.8,98.6
2025-06-14,16,rainy,22.3,1098.9,888.9,19939.8,99.7
2025-06-14,17,rainy,22.3,777.4,2108.3,18608.9,93.0
2025-06-14,18,rainy,22.3,441.5,2504.9,16545.5,82.7
2025-06-14,19,rainy,22.3,0.0,2185.7,14359.8,71.8
2025-06-15,6,cloudy,26.9,0.0,390.6,13969.2,69.8
2025-06-15,7,cloudy,26.9,620.8,813.8,13776.2,68.9
2025-06-15,8,cloudy,26.9,1313.1,1509.4,13579.9,67.9
2025-06-15,9,cloudy,26.9,1822.7,1848.3,13554.3,67.8
2025-06-15,10,cloudy,26.9,2051.0,1719.5,13885.8,69.4
2025-06-15,11,cloudy,26.9,2280.3,759.9,15406.2,77.0
